Latitude,Longitude,GMT,Wind Speed at Hub Height,Air Density at Hub Height,Power Generation
52.0,4.7,2008-04-14 17:00:00,6.216117396839187,1.2487754898802952,567
52.0,4.7,2008-04-14 18:00:00,6.066002784349533,1.2556071759812197,567
52.0,4.7,2008-04-14 19:00:00,5.9098391970828805,1.25925030879856,567
52.0,4.7,2008-04-14 20:00:00,5.4856625537682655,1.261305505262229,426
52.0,4.7,2008-04-14 21:00:00,5.0783755646622115,1.2623670302977001,309
52.0,4.7,2008-04-14 22:00:00,4.87242182794925,1.2630515143540788,316
52.0,4.7,2008-04-14 23:00:00,4.7928331984617625,1.2639368202961576,316
52.0,4.7,2008-04-15 00:00:00,4.687015885420073,1.2648279718469941,218
52.0,4.7,2008-04-15 01:00:00,4.59370341887563,1.2656565512600748,218
52.0,4.7,2008-04-15 02:00:00,4.5749387275369235,1.2657729605472066,218
52.0,4.7,2008-04-15 03:00:00,4.679313687639602,1.2659203293402206,218
52.0,4.7,2008-04-15 04:00:00,5.017462362132221,1.2656115299329598,316
52.0,4.7,2008-04-15 05:00:00,5.566550555171412,1.2656070922950766,435
52.0,4.7,2008-04-15 06:00:00,5.902162760138746,1.2648073083022906,579
